TweetsID,TweetsText,User_Location,Date,Baseline_Terms,Prediction,Positive,Negative
1321848782057885699,never drive through flooded areas as little as six inches of water can cause you to lose control of your car turn around dont drown URL zeta URL ,"Atlanta, GA",29/10/2020 16:18,"['area', 'water']",1,2,-2
1321848794187735041,my cell phone service is trash right now i cant send or get text messages but i sure am getting lovely spam calls yay anyone else zeta ,"New Orleans, LA",29/10/2020 16:18,"['service', 'send', 'get', 'text']",1,2,-2
1321848843496022018,worst thing on the morning walk in the neighborhood zeta URL ,"New Orleans, LA",29/10/2020 16:18,['morning'],1,1,-3
1321848878803681281,hey richmond virginia hurricane zeta is moving your direction this afternoon stay safe tatiana ,LOCATION,29/10/2020 16:18,"['hurricane', 'stay', 'safe']",1,2,-1
1321848910927679490,biden may rush down there to help lol,CA,29/10/2020 16:18,['help'],1,2,-1
1321848930422935553,lost two trees already and the worst of zeta isnt past us yet here in durham URL ,"Durham, NC",29/10/2020 16:18,['lost'],1,1,-3
1321848967118934018,user_mention down across the east coast due to zeta on the opening day of watchdogslegion URL ,"Roswell, NM",29/10/2020 16:18,['coast'],1,1,-1
1321849083741392896, bennettbelles in new orleans this is a great message from your mayor thanks to user_mention for sharing it reminder if you need assistance or someone in our virtual counseling user_mention is a resource even from a distance,"Greensboro, NC",29/10/2020 16:19,"['need', 'someone', 'even']",1,3,-1
1321849132902993922,be safe,"Little Mountain, SC",29/10/2020 16:19,['safe'],1,2,-1
1321849248971894792,there was a good chunk of zeta where i had no cell service and even now i can barely send and receive texts user_mention needs to step it up user_mention,"New Orleans, LA",29/10/2020 16:19,"['service', 'even', 'send', 'text', 'need']",1,2,-1
1321849273420521480,hurricane zeta made landfall in louisiana wednesday afternoon and has since ravaged communities in mississippi alabama florida and georgia throughout the night and thursday morning URL ,"Atlanta, GA",29/10/2020 16:20,"['hurricane', 'landfall', 'ravaged', 'community', 'morning']",1,1,-2
1321849392966545409,updated timeline when zetas winds will pick up in central virginia and when the rain clears out URL URL ,LOCATION,29/10/2020 16:20,['rain'],1,1,-1
1321849492543594496,al dept of labor not taking appts today because of power outage user_mention zeta ,"Birmingham, AL",29/10/2020 16:20,['power'],1,1,-1
1321849537498021889,598 inches of rain reported at the highlands nc coop weather station from zeta that brings their annual total to 12049 inches amp just 1945 from the nc state record of 13994 at mt mitchell in 2018 user_mention user_mention user_mention user_mention user_mention ncwx wncwx URL ,"Chapel Hill, NC",29/10/2020 16:21,"['rain', 'reported']",1,1,-1
1321849645941821440, lynchburg added to tropical storm warning as zeta moves into virginia URL ,LOCATION,29/10/2020 16:21,"['storm', 'warning']",1,1,-2
1321849737209851904,the aftermath of hurricane zeta URL ,"Inwood, Manhattan",29/10/2020 16:21,"['aftermath', 'hurricane']",1,1,-1
1321849786618810371,this has been a record year for storms as zeta moves through coops begin the restoration process as always safety is the top priority check back here for the coop response URL ,"Arlington, Virginia",29/10/2020 16:22,"['year', 'storm', 'safety', 'response']",1,2,-1
1321849867908644865,user_mention user_mention yeah just got scratched heres the video URL ,"South Carolina, USA",29/10/2020 16:22,['video'],1,1,-1
1321849906840166401,tropical storm zeta updates trees down power out in decatur georgia area URL ,LOCATION,29/10/2020 16:22,"['storm', 'power', 'area']",1,1,-2
1321850039610843137,we were hit pretty damn hard by this last night myself and hundreds of thousands of others without power and countless damages swift speed to recovery to all my la residents user_mention hope all is well for you and yours bud also just got to watch the trailer nov10 ,LOCATION,29/10/2020 16:23,"['hit', 'hundred', 'thousand', 'power', 'damage', 'recovery', 'resident', 'watch']",1,3,-2
1321850096078774272,apd alert atlanta user_mention amp user_mention are experiencing high call volumes due to tropical storm zeta the majority of the calls involve traffic signal repairs amp downed trees life threatening emergencies are the priority for nonemergencies use email atl 311 app user_mention URL ,Atlanta Georgia,29/10/2020 16:23,"['alert', 'high', 'storm', 'life', 'emergency']",1,1,-3
1321850112260345859,participate in the disaster relief of hurricane zeta share the items needed for recovery on URL zeta zetahurricane URL ,United States,29/10/2020 16:23,"['disaster', 'relief', 'hurricane', 'recovery']",1,2,-2
1321850234016833541, zeta causes power outages in georgia URL URL ,LOCATION,29/10/2020 16:23,['power'],1,1,-1
1321850334080282625,watch out for tree limbs today if covid19 doesnt kill you they will zeta ,"NC, USA",29/10/2020 16:24,"['watch', 'kill']",1,1,-2
1321850338132037632, its pouring outside due to zeta in md dont forget to send us your weather pics URL ,"Baltimore, MD",29/10/2020 16:24,['send'],1,1,-1
1321850354716299264, hurricanezeta is racing through virginia after cutting power to 25 million and killing 3 in southeast the storm which unleashed winds to 110 mph along the coast hit neworleans and atlanta particularly hard zetahurricane zeta URL URL ,Ground Zero   Sea Level Rise,29/10/2020 16:24,"['power', 'million', 'storm', 'coast', 'hit']",1,1,-2
1321850398731390977,what a yucky day i just dropped off my son jackson at school and the cold winddriven rain is making driving and walking just disgusting jackson is happy though he gets to use his dinosaur raincoat and minions umbrella be safe and try to stay dry everyone zeta URL ,"New Jersey, USA",29/10/2020 16:24,"['rain', 'get', 'safe', 'stay']",1,2,-3
1321850473427578880,a dramatic shot all four elements struggling,90090,29/10/2020 16:24,"['dramatic', 'shot']",1,1,-2
1321850544017821696,back at work to charge and use the wifi since cell service is still out but zeta was no joke the eye was pretty though first one for me in a while URL ,"New Orleans, LA",29/10/2020 16:25,"['service', 'first']",1,3,-2
1321850547855568896,stay safe as we recover from zeta more information at URL user_mention user_mention URL ,"New Orleans, Louisiana",29/10/2020 16:25,"['stay', 'safe', 'recover']",1,2,-1
1321850635940233216,watch zeta devastated bay saint louis mississippi with violent hurricaneforce winds the beach and coastal roads quickly flooded as eyewall winds pushed waves and storm surge onshore conditions worsened into the night URL ,"Miami, Florida",29/10/2020 16:25,"['watch', 'storm']",1,1,-5
1321850701992071169,623307 customers without power right now in the carolinas zeta cltwx ncwx scwx wcnc URL ,"Charlotte, NC",29/10/2020 16:25,['power'],1,1,-1
1321850718047928320,thank you to our first responders hurricanezeta zeta lagov lalege ,"Baton Rouge, LA",29/10/2020 16:25,"['first', 'responder']",1,2,-1
1321850788851994626,hey guys i just tweeted many posts about zeta wow it is actually really hard in northernvirginia where i am now and the eye of the hurricane is not even here strong winds are expected today and tomorrow with temperature drop on saturday stay safe everyone tatiana ,LOCATION,29/10/2020 16:26,"['hurricane', 'even', 'strong', 'stay', 'safe']",1,3,-2
1321850921828188160,crews are working hard in the dudley shoals area of caldwell county after strong winds brought down trees and power lines this morning from zeta URL ,NC and parts of VA,29/10/2020 16:26,"['area', 'strong', 'brought', 'power', 'morning']",1,1,-1
1321850943743369216,hey guys i just tweeted many posts about zeta wow it is actually really hard in northernvirginia where i am now and the e of the hurricane is not even here strong are expected today and tomorrow with temperature drop on saturday stay safe everyone tatiana ,LOCATION,29/10/2020 16:26,"['hurricane', 'even', 'strong', 'stay', 'safe']",1,3,-2
1321850978900074506,why they always put these poor reporters out there like this we can see the storm is strong as shit dont need any final destination accidents,LOCATION,29/10/2020 16:26,"['storm', 'strong', 'need']",1,2,-2
1321851054527401985,here is the latest briefing from the serfc addressing flooding from zeta zeta floods URL URL ,"Peachtree City, Georgia",29/10/2020 16:27,"['flooding', 'flood']",1,1,-1
1321851060378570754,hey guys i just tweeted many posts about zeta wow it is actually really hard in northernvirginia where i am now and the of the hurricane is not even here strong are expected today and tomorrow with temperature drop on saturday stay safe everyone tatiana ,LOCATION,29/10/2020 16:27,"['hurricane', 'even', 'strong', 'stay', 'safe']",1,3,-2
1321851134290657280,views from my parents house on the ms gulf coast after zeta for many people this storm brought back bad memories of waiting through katrina this house was just rebuilt this year after being destroyed by that monster back in 2005 luckily no damage this time user_mention URL ,"Birmingham, AL",29/10/2020 16:27,"['house', 'coast', 'people', 'storm', 'brought', 'waiting', 'house', 'rebuilt', 'year', 'destroyed', 'damage', 'time']",1,3,-3
1321851183355625473, entergy URL trash pickup began at 8am limb removal ongoing zeta info URL treat as 4way stop if damaged thankyou for your patience URL URL URL ,"New Orleans, LA",29/10/2020 16:27,['damaged'],1,2,-2
1321851236614873090,i have user_mention and guess what folks my cell service never wavered for a second during hurricanezeta zeta ,New Orleans,29/10/2020 16:27,"['service', 'second']",1,1,-1
1321851239966121984,thank you to user_mention for getting my power back on zeta atlanta ,"atlanta, ga",29/10/2020 16:27,['power'],1,2,-1
1321851253215952900,its pretty windy in hampton roads stay with user_mention and user_mention for the latest on zeta ,LOCATION,29/10/2020 16:27,['stay'],1,3,-1
1321851252997836801,user_mention hoping to see some linemen and their victory dances soon zeta hurricane destrehan URL ,"New Orleans, LA",29/10/2020 16:27,['hurricane'],1,2,-1
1321851329799663619, zeta is in a really unusual place in the north carolina mountains only three tropical storms have traveled within 100 miles of jefferson north carolina where zeta was 11 am hugo 1989 gracie 1959 unnamed 1949 12 URL URL ,"State College, PA",29/10/2020 16:28,['storm'],1,2,-1
1321851340029677568,prayers for my friends and family back home in alabama talked with my dad along with several family members and friends in and around chilton county and they say the damage is unreal this is heartbreaking to hear many thoughts and prayers for everyone affected by zeta alwx ,"Bluffton, IN",29/10/2020 16:28,"['prayer', 'family', 'home', 'family', 'damage', 'thought', 'prayer', 'affected']",1,2,-4
1321851433919094786, zeta is still a tropical storm as it races northeast at 48 mph moderate to heavy rain continues all all around baltimore now watch out for flooded roads through this evening fox45 mdwx URL ,"Baltimore, MD",29/10/2020 16:28,"['storm', 'rain', 'watch']",1,1,-2
1321851438146965511, hurricanezeta causing power problems far from its landfall in louisiana ncwx scwx zeta ,"Chicago, IL",29/10/2020 16:28,"['power', 'landfall']",1,1,-2
1321851463660904449,chesterfield county has been hit hard with power outages,"Jefferson, South Carolina",29/10/2020 16:28,"['hit', 'power']",1,1,-1
1321851498251329538,here near shelby clevelandco tree uprooted and into this truck and home on leo dr the owner telling me the truck saved her life because it stopped the tree from slamming into a room she was in zeta user_mention URL ,"Charlotte, NC",29/10/2020 16:28,"['home', 'life']",1,2,-2
